name,x,y,z,probability
Commissure LCC-RCC,263.4770613618671,189.37669590763483,148.30711832992787,0.91661775
Commissure NCC-RCC,238.0305500610755,180.906018198323,125.94328906170774,0.84659
Commissure LCC-NCC,246.3130640775149,209.6419456047504,143.9197837894957,0.8703436
Nadir LCS,272.30991585834084,206.47982869907534,138.84782887988635,0.8882544
Nadir RCS,268.1658258554507,190.75211164216645,126.11854106649854,0.7707963
Nadir NCS,254.71842265388457,206.0682154743909,117.59106154096334,0.92028606
Basis of IVT LCC-RCC,272.3433662989937,195.62117536670755,131.8622567887042,0.90728027
Basis of IVT NCC-RCC,260.3136837644549,193.8441017257983,118.37633008210219,0.96139526
Basis of IVT LCC-NCC,262.9975799874441,212.42223272829008,130.55569960723545,0.92885506
