name,x,y,z,probability
Commissure LCC-RCC,180.3733019342988,153.5970231823928,150.86587915682696,0.9313801
Commissure NCC-RCC,163.13003196380467,149.74708974340678,139.3182233590461,0.98059654
Commissure LCC-NCC,166.10214586524214,168.50722867937444,144.12424882437415,0.9167917
Nadir LCS,184.99138869331208,168.98354394168175,136.92021849131044,0.54250985
Nadir RCS,182.56834400055396,152.78583697358576,128.85136296534728,0.7974748
Nadir NCS,168.73335493324063,164.46843975446876,122.15859252159123,0.92655003
Basis of IVT LCC-RCC,188.6383736892592,159.53120925407677,136.57674896646904,0.9133323
Basis of IVT NCC-RCC,174.20228423980782,155.60173578141885,123.01247328872303,0.7720571
Basis of IVT LCC-NCC,176.13129723179702,171.52102038241648,129.97466424242222,0.91002965
