name,x,y,z,probability
Commissure LCC-RCC,4.280384075387673,151.40215469877592,-183.67891944647215,0.81459373
Commissure NCC-RCC,-11.072856663796273,151.69349955115047,-210.9639120899122,0.7408675
Commissure LCC-NCC,-2.984000000000009,171.8,-188.37000000000006,0.40896133
Nadir LCS,17.00217251686655,167.32957751688878,-193.03890451903658,0.9235257
Nadir RCS,14.554244113636457,148.9325820387853,-210.68777402114748,0.6881845
Nadir NCS,8.062245071984847,169.8,-218.19734800537648,0.81414
Basis of IVT LCC-RCC,19.720708910670055,154.9605363886717,-198.1593198250683,0.8348106
Basis of IVT NCC-RCC,9.263675349881481,156.3107113212941,-218.37391457386306,0.79745114
Basis of IVT LCC-NCC,13.475395547213367,173.8,-202.98787694009928,0.720753
