name,x,y,z,probability
Commissure LCC-RCC,222.90441735714498,193.25368718592247,124.48471873659676,0.9228883
Commissure NCC-RCC,237.93866905392633,180.62146277052491,125.101750731502,0.8737351
Commissure LCC-NCC,246.2844324779072,209.85869711348457,142.00136157039807,0.7203366
Nadir LCS,272.3737258316025,206.2817009571105,137.30942299599278,0.8567165
Nadir RCS,267.91207785770456,190.77906926949805,124.05958079078052,0.74289393
Nadir NCS,255.27716983258483,205.72464373150274,116.35289230357569,0.8246906
Basis of IVT LCC-RCC,272.5053453373583,196.02826968392023,129.9364702421675,0.92076105
Basis of IVT NCC-RCC,260.7416896748583,193.47291923756637,116.94459824184962,0.9249525
Basis of IVT LCC-NCC,263.22084725928255,212.13018864558939,128.4464414898048,0.9064022
