name,x,y,z,probability
Commissure LCC-RCC,224.80228202514704,199.84175029474773,140.86006239243693,0.8633322
Commissure NCC-RCC,204.88427929107542,196.16516337463565,117.1953278659153,0.8107036
Commissure LCC-NCC,207.81807946984074,218.19807921334154,134.62224633695317,0.7945804
Nadir LCS,234.36342406003007,215.88701917251393,126.81650932259753,0.8689847
Nadir RCS,231.43996014011213,201.30740876052644,114.46874920105074,0.8658411
Nadir NCS,219.84050956961698,217.0702879871575,108.32095740933343,0.8384473
Basis of IVT LCC-RCC,237.12949319586815,207.54267648350518,123.42005445511869,0.90503514
Basis of IVT NCC-RCC,223.64806319998377,205.27663440331983,107.40722373982524,0.95426697
Basis of IVT LCC-NCC,226.29155397354492,221.11725298055075,118.38512531910973,0.8453572
