name,x,y,z,probability
Commissure LCC-RCC,227.82629190748398,204.20267435683866,165.5566563481725,0.8164269
Commissure NCC-RCC,198.95660108195008,207.0738354926356,148.65982868364745,0.8333833
Commissure LCC-NCC,222.77789573775618,233.9995790279149,159.36459205294855,0.82484335
Nadir LCS,242.12603200149937,221.3044205273155,152.31766919626835,0.8900647
Nadir RCS,228.61339710346968,201.82625720791955,140.4222281193743,0.840227
Nadir NCS,436.02869246296495,446.0,357.4240878667107,0.9078123
Basis of IVT LCC-RCC,238.7727394616298,206.22410073337585,148.491344584123,0.78455603
Basis of IVT NCC-RCC,220.64851173823746,209.19481409475594,132.8722434670465,0.8181703
Basis of IVT LCC-NCC,235.93784000373856,229.29956449547674,144.8016566433448,0.7755408
