name,x,y,z,probability
Commissure LCC-RCC,174.30207682767778,145.11021311800448,149.71197329475788,0.8420354
Commissure NCC-RCC,159.3442645226603,132.42264322284942,138.40273490937503,0.88202965
Commissure LCC-NCC,162.64929899961214,151.9517350788263,141.97499840881375,0.87815285
Nadir LCS,181.1428403594101,152.52612229112825,137.96349317257662,0.92902386
Nadir RCS,178.89452513261412,138.82777400126113,138.96119294666826,0.6488491
Nadir NCS,167.52125661953593,142.91952107760764,125.46225995337592,0.8399258
Basis of IVT LCC-RCC,181.59984339730104,143.17155201800804,140.2373022046003,0.85765284
Basis of IVT NCC-RCC,175.39078329226345,139.21137865275483,132.5033175814073,0.7760912
Basis of IVT LCC-NCC,172.44207836710228,153.75958439591622,130.72739398446393,0.8307417
