name,x,y,z,probability
Commissure LCC-RCC,220.73638789278476,174.1704978756909,199.29712664919646,0.8002323
Commissure NCC-RCC,192.88943174222567,173.57563581224068,179.46652969993985,0.8101462
Commissure LCC-NCC,213.251471563859,194.3065703369158,196.34920471714662,0.7871914
Nadir LCS,233.46792390906563,188.1215299522553,184.30364426825048,0.92901224
Nadir RCS,218.7010927505335,167.9773304198565,166.93586709252148,0.7519848
Nadir NCS,212.84195664836406,197.13279350343527,166.03637005922147,0.8784435
Basis of IVT LCC-RCC,230.07357671978963,177.5124185145818,177.90662186019168,0.8775761
Basis of IVT NCC-RCC,214.20806656585862,183.19563494366557,162.11361682983826,0.8600259
Basis of IVT LCC-NCC,225.80914538598665,200.03962504484605,183.0541717055451,0.7556295
