name,x,y,z,probability
Commissure LCC-RCC,94.76244901723382,71.16189936422951,-160.77267995892296,0.7603011
Commissure NCC-RCC,123.67353825458716,69.77340147228678,-183.99999999999997,0.3955932
Commissure LCC-NCC,83.72182577196786,95.54235752497102,-164.99992127024106,0.62608135
Nadir LCS,107.45527012640434,87.24533782749756,-170.51835714729026,0.4850505
Nadir RCS,101.61321016973868,66.89768480141225,-186.0173787516606,0.518861
Nadir NCS,71.91447000443661,95.01651606799263,-253.99999999999997,0.49758148
Basis of IVT LCC-RCC,108.24978213503583,72.59460684523432,-173.4464683433548,0.672047
Basis of IVT NCC-RCC,97.08542803697156,77.15621766562275,-193.99999999999997,0.37210461
Basis of IVT LCC-NCC,101.0167090445897,96.98376734911572,-180.61663646931996,0.59005105
