name,x,y,z,probability
Commissure LCC-RCC,192.85206450935226,116.60526051033406,349.3112205495023,0.90980405
Commissure NCC-RCC,175.98281753235977,120.22118959550383,336.10715970915925,0.8858153
Commissure LCC-NCC,183.18513865895292,134.98333765795428,347.6276258215271,0.5865164
Nadir LCS,202.12865934390032,130.5099705456228,340.2962821998125,0.8482431
Nadir RCS,196.32093681468265,118.55535094077847,330.53252753529426,0.8355559
Nadir NCS,186.5473083350604,135.87727969797686,324.3169109191358,0.924799
Basis of IVT LCC-RCC,202.12811954443458,120.91716104363029,337.8414429016888,0.94066596
Basis of IVT NCC-RCC,188.538273122247,123.78566555540684,323.22135689823665,0.94224757
Basis of IVT LCC-NCC,195.71573197731442,137.11611022389434,334.8655160204936,0.8888403
