name,x,y,z,probability
Commissure LCC-RCC,222.10053774047043,154.9081441823962,182.3746949494812,0.7852427
Commissure NCC-RCC,206.14111767787682,150.64204430734256,163.73286703442125,0.7826771
Commissure LCC-NCC,215.2717799821686,174.47458609194706,174.83283194614364,0.5988565
Nadir LCS,237.82196034430524,169.36683695612095,173.06336822913653,0.630854
Nadir RCS,233.3927628917715,150.80072193761842,164.5522176126387,0.7985367
Nadir NCS,221.2328184779631,169.41607192441492,150.3994749295796,0.9479341
Basis of IVT LCC-RCC,238.35242917272626,157.57857380145344,170.80914765911552,0.7827427
Basis of IVT NCC-RCC,224.99870987629183,156.29752161011282,152.29476541455946,0.8767454
Basis of IVT LCC-NCC,228.99065929764654,175.2649948480853,163.10943508902002,0.67058295
