name,x,y,z,probability
Commissure LCC-RCC,232.20253697118704,174.22756679778163,236.25747517532312,0.92866987
Commissure NCC-RCC,207.17378387330479,168.76734839279027,221.42973594118766,0.81797075
Commissure LCC-NCC,217.3022109394748,194.39575367030676,230.74063365020632,0.87040913
Nadir LCS,239.18431662672103,190.65277961002255,222.26629931516499,0.8869469
Nadir RCS,234.13663977917153,172.4179236313462,214.0721942830144,0.7153479
Nadir NCS,219.32076738728605,185.22820487216774,205.50362313364704,0.8957364
Basis of IVT LCC-RCC,240.62828469482798,179.62226479754568,219.9778225849466,0.8594711
Basis of IVT NCC-RCC,224.71181949951065,176.00772029767003,206.77781710959584,0.9354344
Basis of IVT LCC-NCC,230.34398162487514,193.2846694379458,215.97473654917474,0.8968693
