name,x,y,z,probability
Commissure LCC-RCC,196.7047245802662,127.16921569379191,170.3601006032118,0.8046728
Commissure NCC-RCC,171.76213920692064,124.55393305871881,156.13510892349206,0.9305554
Commissure LCC-NCC,182.27889318497878,149.87384995875183,164.37700913291596,0.8777106
Nadir LCS,202.92582445646596,146.26621890725986,151.06714153124824,0.89231056
Nadir RCS,197.82217920137433,126.0,143.16894209034777,0.60655725
Nadir NCS,181.60391565668843,143.5789238313039,137.51182522949597,0.9038706
Basis of IVT LCC-RCC,205.8085466013483,133.69834627491056,148.4468656861464,0.9129403
Basis of IVT NCC-RCC,186.22277104883844,130.89224369655795,137.56315100597794,0.85562164
Basis of IVT LCC-NCC,192.89104942164056,149.71773902282257,146.29651310253087,0.9513998
