name,x,y,z,probability
Commissure LCC-RCC,-87.59607277324314,-113.55003271262117,110.5115612303024,0.43736967
Commissure NCC-RCC,-105.86784830234448,-125.52022030061022,100.52165247797453,0.7382741
Commissure LCC-NCC,-103.15117116062812,-101.15159723745332,108.71746796009396,0.4821207
Nadir LCS,-80.57246055692475,-100.75973760588789,95.73547715199092,0.694436
Nadir RCS,-84.6214767254411,-119.66579788700847,90.62241044955628,0.594973
Nadir NCS,-101.60512686360408,-108.0958113605658,82.17080248516486,0.7935246
Basis of IVT LCC-RCC,-77.09616468032995,-111.39857366687666,95.26162583727083,0.6979693
Basis of IVT NCC-RCC,-94.14046002038089,-117.15649901268256,84.93353996736633,0.43299252
Basis of IVT LCC-NCC,-94.80379364323451,-98.68680064211763,87.73138808125215,0.7772348
