name,x,y,z,probability
Commissure LCC-RCC,181.89236567473176,143.98438942948786,172.71561479286643,0.85716516
Commissure NCC-RCC,153.81597470225736,138.8649086562685,157.86911689524516,0.79802865
Commissure LCC-NCC,168.46360132434592,160.39628857513202,164.03665298655122,0.865664
Nadir LCS,187.6356114580869,154.49633027874418,160.0080262724188,0.8252151
Nadir RCS,176.9930605522571,132.13627810636706,151.9166268453659,0.84691197
Nadir NCS,170.69401734936773,151.28868983494397,139.44272967777346,0.89689666
Basis of IVT LCC-RCC,186.18593127296208,140.57420539951653,161.09950866742028,0.83676803
Basis of IVT NCC-RCC,169.72039265030517,136.91233652873493,141.95779214783784,0.85744095
Basis of IVT LCC-NCC,180.65138590790448,157.9123168850928,149.70115351130855,0.91682535
