name,x,y,z,probability
Commissure LCC-RCC,227.10219057815394,193.05036029480092,137.82704773611152,0.89314765
Commissure NCC-RCC,205.9391363480858,193.54989715467585,116.49999466520083,0.8757955
Commissure LCC-NCC,212.24105545943726,218.47649820114253,134.2638902003192,0.8996441
Nadir LCS,235.9043432314728,214.47127655149546,130.612694482561,0.9462795
Nadir RCS,233.4158055708496,194.29991464773082,117.75943051758388,0.8302419
Nadir NCS,217.68754460862812,218.0456713909377,109.93547720940286,0.9324471
Basis of IVT LCC-RCC,237.18006398160296,201.12217176321437,125.82687691672953,0.91668004
Basis of IVT NCC-RCC,225.39271208073603,203.792839920238,110.47183760476834,0.91515476
Basis of IVT LCC-NCC,228.34477417786758,220.0,123.04637857976049,0.7569641
