name,x,y,z,probability
Commissure LCC-RCC,-166.6235591611582,-116.63404825089769,193.21567178991614,0.6493041515350342
Commissure NCC-RCC,-1.0,-1.0,-1.0,0.0
Commissure LCC-NCC,-1.0,-1.0,-1.0,0.0
Nadir LCS,-160.98782899774386,-185.44591812579225,83.48435694730244,0.7162575721740723
Nadir RCS,-1.0,-1.0,-1.0,0.0
Nadir NCS,-123.99525038746,-176.48383332985728,0.0,0.37248167395591736
Basis of IVT LCC-RCC,-1.0,-1.0,-1.0,0.0
Basis of IVT NCC-RCC,-1.0,-1.0,-1.0,0.0
Basis of IVT LCC-NCC,-1.0,-1.0,-1.0,0.0
