name,x,y,z,probability
Commissure LCC-RCC,207.35685209624424,159.95036702036313,141.53647392538025,0.8799722
Commissure NCC-RCC,190.34725981869425,157.7848004099224,120.26646516970918,0.88030714
Commissure LCC-NCC,193.10477064504076,181.5510523414084,133.74847236283645,0.7621079
Nadir LCS,218.22631552844334,181.30690631060784,131.14186036750814,0.9648927
Nadir RCS,211.7713944681659,167.2847751253164,116.53453788674892,0.89376336
Nadir NCS,200.17689988784213,184.16104525750413,111.95778846599447,0.9288735
Basis of IVT LCC-RCC,218.66052013936178,168.91726144602433,125.51284584205365,0.89943874
Basis of IVT NCC-RCC,204.13504017695215,172.97481032956637,111.13863337044694,0.84534776
Basis of IVT LCC-NCC,207.05988580632408,187.26465337801028,123.36748431125832,0.87723035
